verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,cmpl_constr,cmpl_det,dir_he,preposition_1,preposition_2,preposition_3,preposition_4
128611,CWB[,MT,Judges,2,19,JCBW,W HJH B MWT H CWPV JCBW W HCXJTW M >BWTM L LKT >XRJ >LHJM >XRJM L <BDM W L HCTXWT LHM L> HPJLW M M<LLJHM W M DRKM H QCH,JCBW,,no complement,,,,,,,
128617,HLK[,MT,Judges,2,19,LKT,W HJH B MWT H CWPV JCBW W HCXJTW M >BWTM L LKT >XRJ >LHJM >XRJM L <BDM W L HCTXWT LHM L> HPJLW M M<LLJHM W M DRKM H QCH,L LKT >XRJ >LHJM >XRJM,,>XRJ >LHJM >XRJM,vc,det,0,,,,
128628,NPL[,MT,Judges,2,19,HPJLW,W HJH B MWT H CWPV JCBW W HCXJTW M >BWTM L LKT >XRJ >LHJM >XRJM L <BDM W L HCTXWT LHM L> HPJLW M M<LLJHM W M DRKM H QCH,L> HPJLW M M<LLJHM W M DRKM H QCH,,M M<LLJHM W M DRKM H QCH,prep + prep,det,0,M,M,,
128646,<BR[,MT,Judges,2,20,<BRW,W JXR >P JHWH B JFR>L W J>MR J<N >CR <BRW H GWJ H ZH >T BRJTJ >CR YWJTJ >T >BWTM W L> CM<W L QWLJ,J<N >CR <BRW H GWJ H ZH >T BRJTJ,H GWJ H ZH,no complement,,,,,,,
128691,HLK[,MT,Judges,2,22,LKT,LM<N NSWT BM >T JFR>L H CMRJM HM >T DRK JHWH L LKT BM K >CR CMRW >BWTM >M L>,L LKT BM,,BM,prep,det,0,BM,,,
128700,NWX[,MT,Judges,2,23,JNX,W JNX JHWH >T H GWJM H >LH L BLTJ HWRJCM MHR W L> NTNM B JD JHWC<,W JNX JHWH >T H GWJM H >LH,JHWH,no complement,,,,,,,
128325,HLK[,MT,Judges,2,6,JLKW,W JCLX JHWC< >T H <M W JLKW BNJ JFR>L >JC L NXLTW L RCT >T H >RY,W JLKW BNJ JFR>L,BNJ JFR>L,no complement,,,,,,,
139891,JY>[,MT,Judges,20,1,JY>W,W JY>W KL BNJ JFR>L W TQHL H <DH K >JC >XD L M DN W <D B>R CB< W >RY H GL<D >L JHWH H MYPH,W JY>W KL BNJ JFR>L,KL BNJ JFR>L,no complement,,,,,,,
139896,QHL[,MT,Judges,20,1,TQHL,W JY>W KL BNJ JFR>L W TQHL H <DH K >JC >XD L M DN W <D B>R CB< W >RY H GL<D >L JHWH H MYPH,W TQHL H <DH K >JC >XD L M DN W <D B>R CB< W >RY H GL<D >L JHWH H MYPH,H <DH,>L JHWH,prep,det,0,>L,,,
139896,QHL[,MT,Judges,20,1,TQHL,W JY>W KL BNJ JFR>L W TQHL H <DH K >JC >XD L M DN W <D B>R CB< W >RY H GL<D >L JHWH H MYPH,W TQHL H <DH K >JC >XD L M DN W <D B>R CB< W >RY H GL<D >L JHWH H MYPH,H <DH,H MYPH,vc,det,0,,,,
140100,BW>[,MT,Judges,20,10,BW>M,W LQXNW <FRH >NCJM L M>H L KL CBVJ JFR>L W M>H L >LP W >LP L RBBH L QXT YDH L <M L <FWT L BW>M L GB< BNJMN K KL H NBLH >CR <FH B JFR>L,L BW>M L GB< BNJMN,,L GB< BNJMN,prep,det,0,L,,,
140184,JY>[,MT,Judges,20,14,Y>T,W J>SPW BNJ BNJMN MN H <RJM H GB<TH L Y>T L MLXMH <M BNJ JFR>L,L Y>T L MLXMH <M BNJ JFR>L,,L MLXMH <M BNJ JFR>L,prep + prep,det,0,L,<M,,
140267,<LH[,MT,Judges,20,18,J<LW,W JQMW W J<LW BJT_>L W JC>LW B >LHJM W J>MRW BNJ JFR>L MJ J<LH LNW B TXLH L MLXMH <M BNJ BNJMN W J>MR JHWH JHWDH B TXLH,W J<LW BJT_>L,,BJT_>L,vc,det,0,,,,
140278,<LH[,MT,Judges,20,18,J<LH,W JQMW W J<LW BJT_>L W JC>LW B >LHJM W J>MRW BNJ JFR>L MJ J<LH LNW B TXLH L MLXMH <M BNJ BNJMN W J>MR JHWH JHWDH B TXLH,MJ J<LH LNW B TXLH L MLXMH <M BNJ BNJMN,MJ,L MLXMH <M BNJ BNJMN,prep + prep,det,0,L,<M,,
140309,JY>[,MT,Judges,20,20,JY>,W JY> >JC JFR>L L MLXMH <M BNJMN W J<RKW >TM >JC JFR>L MLXMH >L H GB<H,W JY> >JC JFR>L L MLXMH <M BNJMN,>JC JFR>L,L MLXMH <M BNJMN,prep + prep,det,0,L,<M,,
140327,JY>[,MT,Judges,20,21,JY>W,W JY>W BNJ BNJMN MN H GB<H W JCXJTW B JFR>L B JWM H HW> CNJM W <FRJM >LP >JC >RYH,W JY>W BNJ BNJMN MN H GB<H,BNJ BNJMN,MN H GB<H,prep,det,0,MN,,,
140371,<LH[,MT,Judges,20,23,J<LW,W J<LW BNJ JFR>L W JBKW L PNJ JHWH <D H <RB W JC>LW B JHWH L >MR H >WSJP L GCT L MLXMH <M BNJ BNJMN >XJ W J>MR JHWH <LW >LJW,W J<LW BNJ JFR>L,BNJ JFR>L,no complement,,,,,,,
140402,<LH[,MT,Judges,20,23,<LW,W J<LW BNJ JFR>L W JBKW L PNJ JHWH <D H <RB W JC>LW B JHWH L >MR H >WSJP L GCT L MLXMH <M BNJ BNJMN >XJ W J>MR JHWH <LW >LJW,<LW >LJW,,>LJW,prep,det,0,>LJW,,,
140405,QRB[,MT,Judges,20,24,JQRBW,W JQRBW BNJ JFR>L >L BNJ BNJMN B JWM H CNJ,W JQRBW BNJ JFR>L >L BNJ BNJMN B JWM H CNJ,BNJ JFR>L,>L BNJ BNJMN,prep,det,0,>L,,,
140417,JY>[,MT,Judges,20,25,JY>,W JY> BNJMN L QR>TM MN H GB<H B JWM H CNJ W JCXJTW B BNJ JFR>L <WD CMNT <FR >LP >JC >RYH KL >LH CLPJ XRB,W JY> BNJMN MN H GB<H B JWM H CNJ,BNJMN,MN H GB<H,prep,det,0,MN,,,
140445,<LH[,MT,Judges,20,26,J<LW,W J<LW KL BNJ JFR>L W KL H <M W JB>W BJT_>L W JBKW W JCBW CM L PNJ JHWH W JYWMW B JWM H HW> <D H <RB W J<LW <LWT W CLMJM L PNJ JHWH,W J<LW KL BNJ JFR>L W KL H <M,KL BNJ JFR>L W KL H <M,no complement,,,,,,,
140454,BW>[,MT,Judges,20,26,JB>W,W J<LW KL BNJ JFR>L W KL H <M W JB>W BJT_>L W JBKW W JCBW CM L PNJ JHWH W JYWMW B JWM H HW> <D H <RB W J<LW <LWT W CLMJM L PNJ JHWH,W JB>W BJT_>L,,BJT_>L,vc,det,0,,,,
140475,<LH[,MT,Judges,20,26,J<LW,W J<LW KL BNJ JFR>L W KL H <M W JB>W BJT_>L W JBKW W JCBW CM L PNJ JHWH W JYWMW B JWM H HW> <D H <RB W J<LW <LWT W CLMJM L PNJ JHWH,W J<LW <LWT W CLMJM L PNJ JHWH,,L PNJ JHWH,prep,det,0,L,,,
140519,JY>[,MT,Judges,20,28,Y>T,W PJNXS BN >L<ZR BN >HRN <MD L PNJW B JMJM H HM L >MR H >WSP <WD L Y>T L MLXMH <M BNJ BNJMN >XJ >M >XDL W J>MR JHWH <LW KJ MXR >TNNW B JDK,L Y>T L MLXMH <M BNJ BNJMN >XJ,,L MLXMH <M BNJ BNJMN >XJ,prep + prep,det,0,L,<M,,
140532,<LH[,MT,Judges,20,28,<LW,W PJNXS BN >L<ZR BN >HRN <MD L PNJW B JMJM H HM L >MR H >WSP <WD L Y>T L MLXMH <M BNJ BNJMN >XJ >M >XDL W J>MR JHWH <LW KJ MXR >TNNW B JDK,<LW,,no complement,,,,,,,
139943,<LH[,MT,Judges,20,3,<LW,W JCM<W BNJ BNJMN KJ <LW BNJ JFR>L H MYPH W J>MRW BNJ JFR>L DBRW >JKH NHJTH H R<H H Z>T,KJ <LW BNJ JFR>L H MYPH,BNJ JFR>L,H MYPH,vc,det,0,,,,
140547,<LH[,MT,Judges,20,30,J<LW,W J<LW BNJ JFR>L >L BNJ BNJMN B JWM H CLJCJ W J<RKW >L H GB<H K P<M B P<M,W J<LW BNJ JFR>L >L BNJ BNJMN B JWM H CLJCJ,BNJ JFR>L,>L BNJ BNJMN,prep,det,0,>L,,,
140568,JY>[,MT,Judges,20,31,JY>W,W JY>W BNJ BNJMN L QR>T H <M HNTQW MN H <JR W JXLW L HKWT M H <M XLLJM K P<M B P<M B MSLWT >CR >XT <LH BJT_>L W >XT GB<TH B FDH K CLCJM >JC B JFR>L,W JY>W BNJ BNJMN,BNJ BNJMN,no complement,,,,,,,
140596,<LH[,MT,Judges,20,31,<LH,W JY>W BNJ BNJMN L QR>T H <M HNTQW MN H <JR W JXLW L HKWT M H <M XLLJM K P<M B P<M B MSLWT >CR >XT <LH BJT_>L W >XT GB<TH B FDH K CLCJM >JC B JFR>L,>CR >XT <LH BJT_>L,>XT,BJT_>L,vc,det,0,,,,
140625,NWS[,MT,Judges,20,32,NNWSH,W J>MRW BNJ BNJMN NGPJM HM L PNJNW K B R>CNH W BNJ JFR>L >MRW NNWSH W NTQNHW MN H <JR >L H MSLWT,NNWSH,,no complement,,,,,,,
140655,BW>[,MT,Judges,20,34,JB>W,W JB>W M NGD L GB<H <FRT >LPJM >JC BXWR M KL JFR>L W H MLXMH KBDH W HM L> JD<W KJ NG<T <LJHM H R<H,W JB>W M NGD L GB<H <FRT >LPJM >JC,<FRT >LPJM >JC,M NGD L GB<H,prep + prep,det,0,M,L,,
140768,<LH[,MT,Judges,20,38,H<LWTM,W H MW<D HJH L >JC JFR>L <M H >RB HRB L H<LWTM MF>T H <CN MN H <JR,L H<LWTM MF>T H <CN MN H <JR,,MN H <JR,prep,det,0,MN,,,
139977,BW>[,MT,Judges,20,4,B>TJ,W J<N H >JC H LWJ >JC H >CH H NRYXH W J>MR H GB<TH >CR L BNJMN B>TJ >NJ W PJLGCJ L LWN,H GB<TH B>TJ >NJ W PJLGCJ,>NJ W PJLGCJ,H GB<TH,dir_he,det,1,,,,
140812,<LH[,MT,Judges,20,40,<LWT,W H MF>T HXLH L <LWT MN H <JR <MWD <CN W JPN BNJMN >XRJW W HNH <LH KLJL H <JR H CMJMH,L <LWT MN H <JR,,MN H <JR,prep,det,0,MN,,,
140824,<LH[,MT,Judges,20,40,<LH,W H MF>T HXLH L <LWT MN H <JR <MWD <CN W JPN BNJMN >XRJW W HNH <LH KLJL H <JR H CMJMH,<LH KLJL H <JR H CMJMH,KLJL H <JR,H CMJMH,dir_he,det,1,,,,
140882,NPL[,MT,Judges,20,44,JPLW,W JPLW M BNJMN CMNH <FR >LP >JC >T KL >LH >NCJ XJL,W JPLW M BNJMN CMNH <FR >LP >JC,CMNH <FR >LP >JC,M BNJMN,prep,det,0,M,,,
140897,NWS[,MT,Judges,20,45,JNSW,W JPNW W JNSW H MDBRH >L SL< H RMWN W J<LLHW B MSLWT XMCT >LPJM >JC W JDBJQW >XRJW <D GD<M W JKW MMNW >LPJM >JC,W JNSW H MDBRH >L SL< H RMWN,,H MDBRH,dir_he,det,1,,,,
140897,NWS[,MT,Judges,20,45,JNSW,W JPNW W JNSW H MDBRH >L SL< H RMWN W J<LLHW B MSLWT XMCT >LPJM >JC W JDBJQW >XRJW <D GD<M W JKW MMNW >LPJM >JC,W JNSW H MDBRH >L SL< H RMWN,,>L SL< H RMWN,prep,det,0,>L,,,
140926,NPL[,MT,Judges,20,46,NPLJM,W JHJ KL H NPLJM M BNJMN <FRJM W XMCH >LP >JC CLP XRB B JWM H HW> >T KL >LH >NCJ XJL,H NPLJM M BNJMN,,M BNJMN,prep,det,0,M,,,
140949,NWS[,MT,Judges,20,47,JNSW,W JPNW W JNSW H MDBRH >L SL< H RMWN CC M>WT >JC W JCBW B SL< RMWN >RB<H XDCJM,W JNSW H MDBRH >L SL< H RMWN CC M>WT >JC,CC M>WT >JC,H MDBRH,dir_he,det,1,,,,
140949,NWS[,MT,Judges,20,47,JNSW,W JPNW W JNSW H MDBRH >L SL< H RMWN CC M>WT >JC W JCBW B SL< RMWN >RB<H XDCJM,W JNSW H MDBRH >L SL< H RMWN CC M>WT >JC,CC M>WT >JC,>L SL< H RMWN,prep,det,0,>L,,,
140969,CWB[,MT,Judges,20,48,CBW,W >JC JFR>L CBW >L BNJ BNJMN W JKWM L PJ XRB M <JR MTM <D BHMH <D KL H NMY> GM KL H <RJM H NMY>WT CLXW B >C,W >JC JFR>L CBW >L BNJ BNJMN,>JC JFR>L,>L BNJ BNJMN,prep,det,0,>L,,,
140047,HLK[,MT,Judges,20,8,NLK,W JQM KL H <M K >JC >XD L >MR L> NLK >JC L >HLW W L> NSWR >JC L BJTW,L> NLK,,no complement,,,,,,,
140053,SWR[,MT,Judges,20,8,NSWR,W JQM KL H <M K >JC >XD L >MR L> NLK >JC L >HLW W L> NSWR >JC L BJTW,W L> NSWR,,no complement,,,,,,,
141203,HLK[,MT,Judges,21,10,LKW,W JCLXW CM H <DH CNJM <FR >LP >JC M BNJ H XJL W JYWW >WTM L >MR LKW W HKJTM >T JWCBJ JBC GL<D L PJ XRB W H NCJM W H VP,LKW,,no complement,,,,,,,
141252,BW>[,MT,Judges,21,12,JBJ>W,W JMY>W M JWCBJ JBJC GL<D >RB< M>WT N<RH BTWLH >CR L> JD<H >JC L MCKB ZKR W JBJ>W >WTM >L H MXNH CLH >CR B >RY KN<N,W JBJ>W >WTM >L H MXNH CLH,,>L H MXNH CLH,prep,det,0,>L,,,
141281,CWB[,MT,Judges,21,14,JCB,W JCB BNJMN B <T H HJ> W JTNW LHM H NCJM >CR XJW M NCJ JBC GL<D W L> MY>W LHM KN,W JCB BNJMN B <T H HJ>,BNJMN,no complement,,,,,,,
141388,<LH[,MT,Judges,21,19,<LH,W J>MRW HNH XG JHWH B CLW M JMJM JMJMH >CR M YPWNH L BJT_>L MZRXH H CMC L MSLH H <LH M BJT_>L CKMH W M NGB L LBWNH,H <LH M BJT_>L CKMH W M NGB L LBWNH,,M BJT_>L CKMH W M NGB L LBWNH,prep + dir_he,det,1,M,M,L,
141016,BW>[,MT,Judges,21,2,JB>,W JB> H <M BJT_>L W JCBW CM <D H <RB L PNJ H >LHJM W JF>W QWLM W JBKW BKJ GDWL,W JB> H <M BJT_>L,H <M,BJT_>L,vc,det,0,,,,
141404,HLK[,MT,Judges,21,20,LKW,W JYW >T BNJ BNJMN L >MR LKW W >RBTM B KRMJM,LKW,,no complement,,,,,,,
141415,JY>[,MT,Judges,21,21,JY>W,W R>JTM W HNH >M JY>W BNWT CJLW L XWL B MXLWT W JY>TM MN H KRMJM W XVPTM LKM >JC >CTW M BNWT CJLW W HLKTM >RY BNJMN,>M JY>W BNWT CJLW,BNWT CJLW,no complement,,,,,,,
141424,JY>[,MT,Judges,21,21,JY>TM,W R>JTM W HNH >M JY>W BNWT CJLW L XWL B MXLWT W JY>TM MN H KRMJM W XVPTM LKM >JC >CTW M BNWT CJLW W HLKTM >RY BNJMN,W JY>TM MN H KRMJM,,MN H KRMJM,prep,det,0,MN,,,
141437,HLK[,MT,Judges,21,21,HLKTM,W R>JTM W HNH >M JY>W BNWT CJLW L XWL B MXLWT W JY>TM MN H KRMJM W XVPTM LKM >JC >CTW M BNWT CJLW W HLKTM >RY BNJMN,W HLKTM >RY BNJMN,,>RY BNJMN,vc,det,0,,,,
141443,BW>[,MT,Judges,21,22,JB>W,W HJH KJ JB>W >BWTM >W >XJHM L RWB >LJNW W >MRNW >LJHM XNWNW >WTM KJ L> LQXNW >JC >CTW B MLXMH KJ L> >TM NTTM LHM K <T T>CMW,KJ JB>W >BWTM >W >XJHM,>BWTM >W >XJHM,no complement,,,,,,,
141488,HLK[,MT,Judges,21,23,JLKW,W J<FW KN BNJ BNJMN W JF>W NCJM L MSPRM MN H MXLLWT >CR GZLW W JLKW W JCWBW >L NXLTM W JBNW >T H <RJM W JCBW BHM,W JLKW,,no complement,,,,,,,
141490,CWB[,MT,Judges,21,23,JCWBW,W J<FW KN BNJ BNJMN W JF>W NCJM L MSPRM MN H MXLLWT >CR GZLW W JLKW W JCWBW >L NXLTM W JBNW >T H <RJM W JCBW BHM,W JCWBW >L NXLTM,,>L NXLTM,prep,det,0,>L,,,
141502,HLK[,MT,Judges,21,24,JTHLKW,W JTHLKW M CM BNJ JFR>L B <T H HJ> >JC L CBVW W L MCPXTW W JY>W M CM >JC L NXLTW,W JTHLKW M CM BNJ JFR>L B <T H HJ>,BNJ JFR>L,M CM,prep,det,0,M,,,
141519,JY>[,MT,Judges,21,24,JY>W,W JTHLKW M CM BNJ JFR>L B <T H HJ> >JC L CBVW W L MCPXTW W JY>W M CM >JC L NXLTW,W JY>W M CM,,M CM,prep,det,0,M,,,
141068,<LH[,MT,Judges,21,4,J<LW,W JHJ M MXRT W JCKJMW H <M W JBNW CM MZBX W J<LW <LWT W CLMJM,W J<LW <LWT W CLMJM,,no complement,,,,,,,
141079,<LH[,MT,Judges,21,5,<LH,W J>MRW BNJ JFR>L MJ >CR L> <LH B QHL M KL CBVJ JFR>L >L JHWH KJ H CBW<H H GDWLH HJTH L >CR L> <LH >L JHWH H MYPH L >MR MWT JWMT,>CR L> <LH B QHL M KL CBVJ JFR>L >L JHWH,,M KL CBVJ JFR>L,prep,det,0,M,,,
141079,<LH[,MT,Judges,21,5,<LH,W J>MRW BNJ JFR>L MJ >CR L> <LH B QHL M KL CBVJ JFR>L >L JHWH KJ H CBW<H H GDWLH HJTH L >CR L> <LH >L JHWH H MYPH L >MR MWT JWMT,>CR L> <LH B QHL M KL CBVJ JFR>L >L JHWH,,>L JHWH,prep,det,0,>L,,,
141098,<LH[,MT,Judges,21,5,<LH,W J>MRW BNJ JFR>L MJ >CR L> <LH B QHL M KL CBVJ JFR>L >L JHWH KJ H CBW<H H GDWLH HJTH L >CR L> <LH >L JHWH H MYPH L >MR MWT JWMT,L >CR L> <LH >L JHWH H MYPH,,>L JHWH,prep,det,0,>L,,,
141098,<LH[,MT,Judges,21,5,<LH,W J>MRW BNJ JFR>L MJ >CR L> <LH B QHL M KL CBVJ JFR>L >L JHWH KJ H CBW<H H GDWLH HJTH L >CR L> <LH >L JHWH H MYPH L >MR MWT JWMT,L >CR L> <LH >L JHWH H MYPH,,H MYPH,vc,det,0,,,,
141153,<LH[,MT,Judges,21,8,<LH,W J>MRW MJ >XD M CBVJ JFR>L >CR L> <LH >L JHWH H MYPH W HNH L> B> >JC >L H MXNH M JBJC GL<D >L H QHL,>CR L> <LH >L JHWH H MYPH,,>L JHWH,prep,det,0,>L,,,
141153,<LH[,MT,Judges,21,8,<LH,W J>MRW MJ >XD M CBVJ JFR>L >CR L> <LH >L JHWH H MYPH W HNH L> B> >JC >L H MXNH M JBJC GL<D >L H QHL,>CR L> <LH >L JHWH H MYPH,,H MYPH,vc,det,0,,,,
141161,BW>[,MT,Judges,21,8,B>,W J>MRW MJ >XD M CBVJ JFR>L >CR L> <LH >L JHWH H MYPH W HNH L> B> >JC >L H MXNH M JBJC GL<D >L H QHL,L> B> >JC >L H MXNH M JBJC GL<D >L H QHL,>JC,>L H MXNH >L H QHL,prep + prep,det,0,>L,>L,,
128722,NWX[,MT,Judges,3,1,HNJX,W >LH H GWJM >CR HNJX JHWH L NSWT BM >T JFR>L >T KL >CR L> JD<W >T KL MLXMWT KN<N,>CR HNJX JHWH,JHWH,no complement,,,,,,,
128917,JY>[,MT,Judges,3,10,JY>,W THJ <LJW RWX JHWH W JCPV >T JFR>L W JY> L MLXMH W JTN JHWH B JDW >T KWCN_RC<TJM MLK >RM W T<Z JDW <L KWCN_RC<TJM,W JY> L MLXMH,,L MLXMH,prep,det,0,L,,,
128984,HLK[,MT,Judges,3,13,JLK,W J>SP >LJW >T BNJ <MWN W <MLQ W JLK W JK >T JFR>L W JJRCW >T <JR H TMRJM,W JLK,,no complement,,,,,,,
129061,QRB[,MT,Judges,3,17,JQRB,W JQRB >T H MNXH L <GLWN MLK MW>B W <GLWN >JC BRJ> M>D,W JQRB >T H MNXH L <GLWN MLK MW>B,,L <GLWN MLK MW>B,prep,det,0,L,,,
129080,QRB[,MT,Judges,3,18,HQRJB,W JHJ K >CR KLH L HQRJB >T H MNXH W JCLX >T H <M NF>J H MNXH,L HQRJB >T H MNXH,,no complement,,,,,,,
129094,CWB[,MT,Judges,3,19,CB,W HW> CB MN H PSJLJM >CR >T H GLGL W J>MR DBR STR LJ >LJK H MLK W J>MR HS W JY>W M <LJW KL H <MDJM <LJW,W HW> CB MN H PSJLJM,HW>,MN H PSJLJM,prep,det,0,MN,,,
129114,JY>[,MT,Judges,3,19,JY>W,W HW> CB MN H PSJLJM >CR >T H GLGL W J>MR DBR STR LJ >LJK H MLK W J>MR HS W JY>W M <LJW KL H <MDJM <LJW,W JY>W M <LJW KL,KL,M <LJW,prep + prep,det,0,M,<LJW,,
129123,BW>[,MT,Judges,3,20,B>,W >HWD B> >LJW W HW> JCB B <LJT H MQRH >CR LW L BDW W J>MR >HWD DBR >LHJM LJ >LJK W JQM M <L H KS>,W >HWD B> >LJW,>HWD,>LJW,prep,det,0,>LJW,,,
129169,BW>[,MT,Judges,3,22,JB>,W JB> GM H NYB >XR H LHB W JSGR H XLB B<D H LHB KJ L> CLP H XRB M BVNW W JY> H PRCDNH,W JB> GM H NYB >XR H LHB,GM H NYB,>XR H LHB,vc,det,0,,,,
129191,JY>[,MT,Judges,3,22,JY>,W JB> GM H NYB >XR H LHB W JSGR H XLB B<D H LHB KJ L> CLP H XRB M BVNW W JY> H PRCDNH,W JY> H PRCDNH,,H PRCDNH,dir_he,det,1,,,,
129195,JY>[,MT,Judges,3,23,JY>,W JY> >HWD H MSDRWNH W JSGR DLTWT H <LJH B<DW W N<L,W JY> >HWD H MSDRWNH,>HWD,H MSDRWNH,dir_he,det,1,,,,
129209,JY>[,MT,Judges,3,24,JY>,W HW> JY> W <BDJW B>W W JR>W W HNH DLTWT H <LJH N<LWT W J>MRW >K MSJK HW> >T RGLJW B XDR H MQRH,W HW> JY>,HW>,no complement,,,,,,,
129212,BW>[,MT,Judges,3,24,B>W,W HW> JY> W <BDJW B>W W JR>W W HNH DLTWT H <LJH N<LWT W J>MRW >K MSJK HW> >T RGLJW B XDR H MQRH,W <BDJW B>W,<BDJW,no complement,,,,,,,
129253,NPL[,MT,Judges,3,25,NPL,W JXJLW <D BWC W HNH >JNNW PTX DLTWT H <LJH W JQXW >T H MPTX W JPTXW W HNH >DNJHM NPL >RYH MT,>DNJHM NPL >RYH,>DNJHM,>RYH,dir_he,det,1,,,,
129263,<BR[,MT,Judges,3,26,<BR,W >HWD NMLV <D HTMHMHM W HW> <BR >T H PSJLJM W JMLV H F<JRTH,W HW> <BR >T H PSJLJM,HW>,no complement,,,,,,,
129274,BW>[,MT,Judges,3,27,BW>W,W JHJ B BW>W W JTQ< B CWPR B HR >PRJM W JRDW <MW BNJ JFR>L MN H HR W HW> L PNJHM,B BW>W,,no complement,,,,,,,
129284,JRD[,MT,Judges,3,27,JRDW,W JHJ B BW>W W JTQ< B CWPR B HR >PRJM W JRDW <MW BNJ JFR>L MN H HR W HW> L PNJHM,W JRDW <MW BNJ JFR>L MN H HR,BNJ JFR>L,MN H HR,prep,det,0,MN,,,
129310,JRD[,MT,Judges,3,28,JRDW,W J>MR >LHM RDPW >XRJ KJ NTN JHWH >T >JBJKM >T MW>B B JDKM W JRDW >XRJW W JLKDW >T M<BRWT H JRDN L MW>B W L> NTNW >JC L <BR,W JRDW >XRJW,,>XRJW,vc,det,0,,,,
129325,<BR[,MT,Judges,3,28,<BR,W J>MR >LHM RDPW >XRJ KJ NTN JHWH >T >JBJKM >T MW>B B JDKM W JRDW >XRJW W JLKDW >T M<BRWT H JRDN L MW>B W L> NTNW >JC L <BR,L <BR,,no complement,,,,,,,
128775,BW>[,MT,Judges,3,3,BW>,XMCT SRNJ PLCTJM W KL H KN<NJ W H YJDNJ W H XWJ JCB HR H LBNWN M HR B<L_XRMWN <D L BW> XMT,<D L BW> XMT,XMT,no complement,,,,,,,
129602,<LH[,MT,Judges,4,10,J<L,W JZ<Q BRQ >T ZBWLN W >T NPTLJ QDCH W J<L B RGLJW <FRT >LPJ >JC W T<L <MW DBWRH,W J<L B RGLJW <FRT >LPJ >JC,<FRT >LPJ >JC,no complement,,,,,,,
129609,<LH[,MT,Judges,4,10,T<L,W JZ<Q BRQ >T ZBWLN W >T NPTLJ QDCH W J<L B RGLJW <FRT >LPJ >JC W T<L <MW DBWRH,W T<L <MW DBWRH,DBWRH,<MW,prep,det,0,<MW,,,
129639,<LH[,MT,Judges,4,12,<LH,W JGDW L SJSR> KJ <LH BRQ BN >BJN<M HR TBWR,KJ <LH BRQ BN >BJN<M HR TBWR,BRQ BN >BJN<M,HR TBWR,vc,det,0,,,,
129687,JY>[,MT,Judges,4,14,JY>,W T>MR DBRH >L BRQ QWM KJ ZH H JWM >CR NTN JHWH >T SJSR> B JDK H L> JHWH JY> L PNJK W JRD BRQ M HR TBWR W <FRT >LPJM >JC >XRJW,H L> JHWH JY> L PNJK,JHWH,L PNJK,prep,det,0,L,,,
129691,JRD[,MT,Judges,4,14,JRD,W T>MR DBRH >L BRQ QWM KJ ZH H JWM >CR NTN JHWH >T SJSR> B JDK H L> JHWH JY> L PNJK W JRD BRQ M HR TBWR W <FRT >LPJM >JC >XRJW,W JRD BRQ M HR TBWR,BRQ,M HR TBWR,prep,det,0,M,,,
129723,JRD[,MT,Judges,4,15,JRD,W JHM JHWH >T SJSR> W >T KL H RKB W >T KL H MXNH L PJ XRB L PNJ BRQ W JRD SJSR> M <L H MRKBH W JNS B RGLJW,W JRD SJSR> M <L H MRKBH,SJSR>,M <L H MRKBH,prep + prep,det,0,M,<L,,
129730,NWS[,MT,Judges,4,15,JNS,W JHM JHWH >T SJSR> W >T KL H RKB W >T KL H MXNH L PJ XRB L PNJ BRQ W JRD SJSR> M <L H MRKBH W JNS B RGLJW,W JNS B RGLJW,,no complement,,,,,,,
129746,NPL[,MT,Judges,4,16,JPL,W BRQ RDP >XRJ H RKB W >XRJ H MXNH <D XRCT_HGWJM W JPL KL MXNH SJSR> L PJ XRB L> NC>R <D >XD,W JPL KL MXNH SJSR> L PJ XRB,KL MXNH SJSR>,no complement,,,,,,,
129759,NWS[,MT,Judges,4,17,NS,W SJSR> NS B RGLJW >L >HL J<L >CT XBR H QJNJ KJ CLWM BJN JBJN MLK XYWR W BJN BJT XBR H QJNJ,W SJSR> NS B RGLJW >L >HL J<L >CT XBR H QJNJ,SJSR>,>L >HL J<L >CT XBR H QJNJ,prep,det,0,>L,,,
129782,JY>[,MT,Judges,4,18,TY>,W TY> J<L L QR>T SJSR> W T>MR >LJW SWRH >DNJ SWRH >LJ >L TJR> W JSR >LJH H >HLH W TKSHW B FMJKH,W TY> J<L,J<L,no complement,,,,,,,
129790,SWR[,MT,Judges,4,18,SWRH,W TY> J<L L QR>T SJSR> W T>MR >LJW SWRH >DNJ SWRH >LJ >L TJR> W JSR >LJH H >HLH W TKSHW B FMJKH,SWRH,,no complement,,,,,,,
129792,SWR[,MT,Judges,4,18,SWRH,W TY> J<L L QR>T SJSR> W T>MR >LJW SWRH >DNJ SWRH >LJ >L TJR> W JSR >LJH H >HLH W TKSHW B FMJKH,SWRH >LJ,,>LJ,prep,det,0,>LJ,,,
129797,SWR[,MT,Judges,4,18,JSR,W TY> J<L L QR>T SJSR> W T>MR >LJW SWRH >DNJ SWRH >LJ >L TJR> W JSR >LJH H >HLH W TKSHW B FMJKH,W JSR >LJH H >HLH,,>LJH,prep,det,0,>LJH,,,
